N,P,K,temperature,humidity,ph,rainfall,label
96,56,93,29.198370570258955,96.28048996029135,5.587932794912091,244.32846763016437,rubber
107,66,104,26.472247957149055,85.36348795365795,5.4864375177540055,254.7639485194967,rubber
93,54,103,27.415932201922725,86.3504571917153,5.617753140050135,228.32312374010434,rubber
106,46,97,29.167645243367346,91.49470607008494,6.137645448212692,246.96719418063583,rubber
113,48,100,24.062907291694675,80.82814752174055,5.931300539870319,264.9613408575178,rubber
99,54,82,25.454643838504037,80.48957789834657,4.547718120651317,261.0890835416287,rubber
77,55,100,29.855678821440222,83.22321399347699,5.350655662115476,248.64367219734478,rubber
113,50,101,30.84243485132119,90.6016889065902,5.133900428740965,249.70338631336864,rubber
79,49,89,25.97116752115009,87.68258849283718,5.373327793355561,259.2280627816396,rubber
117,38,106,28.98245724089071,90.77637820636546,4.70879675213202,252.973984556125,rubber
90,48,98,31.0838143188598,82.34002153340317,5.163914801743497,256.62075566319805,rubber
100,39,101,30.181194175391354,84.38684217424294,5.564269025133959,271.3466356418004,rubber
103,44,105,26.016923561335936,79.06971742213365,5.475290585715719,235.55052755770362,rubber
93,50,79,29.558605958885025,74.33681445485368,5.343337349290841,240.3271653102457,rubber
92,45,90,28.559459637587626,83.20745067668322,5.563453435906921,259.4128894091927,rubber
81,47,95,26.394549153323936,85.41610689324226,6.308076844250545,226.84802551639058,rubber
118,66,115,32.65542719758507,86.72830095842158,6.139184194752639,258.22879942565606,rubber
111,48,109,28.467763734040346,85.82680054873586,5.5629575956701025,223.24414028601274,rubber
111,46,94,23.729275014839168,78.73100900708434,5.863330855159233,255.26653400452344,rubber
83,50,98,21.426673925985455,90.60920799860472,5.235364508090009,259.9145453281301,rubber
92,51,104,25.370501229137577,88.58219313309377,5.705076326185785,235.4007279911235,rubber
124,54,98,32.190316186230746,83.52167498438575,6.3731489186707,201.13077609770417,cocoa
103,58,113,30.897721177679593,83.46784976825595,6.019731902147287,194.33596637801287,cocoa
90,60,98,32.08338805574006,89.09578084837135,5.28259446989742,206.50219023653432,cocoa
108,52,85,32.05581218918801,84.81591854156751,6.78317117029615,202.8864204676587,cocoa
76,44,103,29.563355695718624,92.35676502214632,6.052162414739822,184.19169383868777,cocoa
97,58,111,25.049952464199897,85.3535619324454,5.538621258417978,176.3947475968492,cocoa
117,37,104,27.720845462811248,87.96181604007354,6.057332856156877,196.22434278343263,cocoa
109,58,108,28.063091336055248,85.17270965301019,5.812667566528177,218.42192572421808,cocoa
81,63,96,30.644724205556287,81.09261206271847,5.713948701847391,207.38951304566208,cocoa
99,59,94,27.562294969486437,81.0671261417161,5.912655813295686,221.10745388676315,cocoa
96,38,81,33.06536566060365,89.8750753318241,5.453925983494609,192.4810826387878,cocoa
100,41,96,23.15382294633101,81.82885129109223,5.675962848784497,171.24864965960785,cocoa
106,36,94,31.354194219929433,93.90024987869735,6.2726291541236385,189.68302423659878,cocoa
106,46,96,29.774639935265164,83.6839419479327,5.781823386809037,179.50659535401053,cocoa
97,37,88,25.611403081417066,90.35414109732142,5.921910589768458,193.81489415951899,cocoa
105,56,106,29.246321063058478,91.07811942233005,5.7595729995748055,201.62412923638874,cocoa
99,51,119,34.24171720877709,84.70699954861854,5.9206939971137285,212.00702255359013,cocoa
116,48,96,29.78998854376767,82.80160786432366,6.362786784075456,181.3501898522809,cocoa
93,54,102,27.31649568053184,92.46691385954826,6.100489166501891,177.50834410560782,cocoa
111,47,101,29.0735369730771,86.16145374384185,6.780095050623302,233.43496234025122,cocoa
80,55,105,28.740629639853008,89.8260358850496,6.439944014963454,191.23418605939483,cocoa
94,62,94,30.44614772180388,80.9355368800997,5.8445493114835925,184.16750553321148,cocoa
87,47,104,22.06269286109145,88.23477210698589,5.515351848533661,183.46464774880673,cocoa
102,50,113,28.909026147382754,88.17799521581563,6.140191975191331,202.17968629919886,cocoa
100,41,90,32.63848466101329,89.51277600492863,5.842160835540744,199.38668609484444,cocoa
113,48,103,26.182219270151414,76.68640300965733,5.309294716654341,203.1185271135545,cocoa
90,40,94,25.774535194671742,86.93681336778909,6.376123897984399,194.23697958403343,cocoa
101,42,98,29.390186106691406,81.34783516143023,6.341985336059065,192.94760385226445,cocoa
92,50,94,33.048524223850805,89.79245376661693,6.376424596716522,210.3292126452878,cocoa
102,47,112,30.72366449291321,77.93871677424221,5.536196039274133,197.43357206150029,cocoa
125,51,99,25.005541331423238,85.42725062408742,6.001462611733771,186.62427920849274,cocoa
111,53,88,26.874394508088134,84.78994243068904,6.1033892043590665,214.3964815424874,cocoa
111,43,96,27.51855801376393,80.84530594256489,6.54021352375655,194.63084509078294,cocoa
98,38,93,20.144745127017988,84.28928488935684,5.460505058049144,217.70283165844188,cocoa
103,48,100,26.066078171798896,86.4222582981246,6.211278920172766,169.90148193081015,cocoa
95,37,88,27.8660206921262,81.63303051928493,5.876492373745237,190.38634600601594,cocoa
99,45,108,26.05408599509011,86.77141438856108,5.459723617554375,225.1071837263165,cocoa
111,50,101,28.269844076108303,94.39209813357888,6.002629336198733,205.58493960786214,cocoa
90,55,102,27.887839914726737,79.95146010699494,5.72861772937261,203.18975174461133,cocoa
120,45,93,26.23479982316031,87.94470617932248,5.579690684587583,171.67457329214653,cocoa
78,46,110,28.748624009269033,86.62512557371228,5.588102098942125,198.78036888721348,cocoa
111,41,97,28.801115547422054,97.7578627634739,5.621173659809463,163.00149515643614,cocoa
97,50,93,30.584910433575274,81.24595523574592,6.079816381476209,178.98746541998466,cocoa
71,58,94,25.472700922187734,87.11230018590734,4.851211954981479,204.91369393069226,cocoa
92,51,93,23.965736644401264,86.44053167096364,5.8032806109507895,187.1463734966899,cocoa
88,54,92,23.595525126887093,81.65460503969796,5.989062385881832,198.87615518324563,cocoa
112,58,99,25.902145771942685,82.11328456062067,5.932733383782552,201.42568974959906,cocoa
106,42,113,22.597526005004788,81.89203312108056,5.698897428770876,183.10997858236652,cocoa
122,56,98,28.023599841552326,79.2918351282178,6.2855482577517945,195.5702520709995,cocoa
106,48,114,28.255553918008726,86.03768910207508,5.710013259588232,197.93929548122216,cocoa
109,40,100,28.65899951794127,86.82640215819981,6.019679195666078,209.081907631655,cocoa
100,44,91,32.11467531133454,84.5845661170049,5.889125622429622,177.76306143617086,cocoa
122,60,94,23.983508428987488,87.58233994738919,6.006267718777959,208.6800245277152,cocoa
103,42,94,30.269661716448653,84.22295001535893,5.789289211464231,203.69933178880726,cocoa
99,56,90,30.695407984144293,85.80937660274644,5.8249618016943705,184.18304538336284,cocoa
112,62,104,26.749603441281018,82.62661055841167,5.73685978060509,191.4080971232142,cocoa
90,59,104,27.72845925043082,83.50856871996159,5.69424267827902,194.08032933383407,cocoa
84,50,95,23.74972037318569,79.74032466802635,5.697537778394446,201.90963669054133,cocoa
101,41,84,25.561450562604424,90.29415105153387,5.915905682283766,231.91822999027508,cocoa
95,49,97,25.009499858914992,90.5063507251464,6.205122122063751,194.3468107463428,cocoa
88,31,100,29.15908336384297,92.62692487463313,5.486117725886977,191.1305617406277,cocoa
102,39,100,26.020186023105683,95.51312315493472,5.935066969052536,201.91927114919466,cocoa
95,43,94,29.192541738622214,85.49419622323936,6.194778299205758,184.52875440757379,cocoa
96,41,92,26.540120374945424,88.86754830932782,6.571955877964793,190.62914933361571,cocoa
125,60,95,29.37440868316587,86.13662003989563,5.616921139388629,216.90168045632592,cocoa
111,56,109,21.938093690497833,74.82107185321996,6.207470371109089,191.1178030178173,cocoa
107,33,94,31.011218886015374,90.805170439618,5.323348255987561,215.1828217499484,cocoa
93,49,108,25.28153336968041,82.8225155410616,6.579221038502544,188.5504618212287,cocoa
81,46,91,31.572843727349667,88.53408927686623,6.045621541415169,194.33482161963505,cocoa
104,50,95,28.119793010744598,90.18836823657892,6.384580350718811,189.631775418684,cocoa
109,46,105,29.231509223294,92.31144625363311,5.3394546893398,192.97525103456144,cocoa
80,34,97,29.06911626636249,83.5275952421833,6.407869962760188,198.94212157032413,cocoa
105,51,113,30.14025314225404,75.52304157787188,6.187074549347014,213.07488156933866,cocoa
112,47,105,26.63886624451036,81.61428455283507,5.592823987134049,190.04210246620156,cocoa
110,51,94,29.454381364726615,85.4018834498514,6.111908115446448,212.72738236330107,cocoa
111,59,96,25.713693471543028,78.0794561377675,6.042209747400229,187.84928500919122,cocoa
93,43,114,31.644515195400913,79.45855087830653,6.366260068038189,192.02238392268174,cocoa
99,54,98,24.065531651623886,83.86323494052144,6.203146949924383,212.77765306294512,cocoa
98,52,98,28.460914610798767,84.1132774565234,5.915843443003739,193.5779067498331,cocoa
105,33,90,29.947890296531718,78.59824619905453,5.933350931826962,200.91127859260294,cocoa
93,67,101,27.38967478907835,81.48245073531109,6.059306285034115,190.82336771075717,cocoa
101,57,105,29.55951565337382,89.80910615597585,5.141503984396527,207.20657468818334,cocoa
96,55,109,32.85188334740257,82.10152844839772,5.547031232058875,191.13862722187756,cocoa
101,63,99,27.479606127386393,74.7948022026116,5.50754360382598,197.53914381521608,cocoa
104,45,98,30.14636925690471,89.22430596216844,6.061230120307012,202.00081033578059,cocoa
97,40,95,27.271755555303148,88.96664557515642,6.450831049211142,234.3039299896444,cocoa
100,56,97,29.26648261343025,79.42244253361226,5.5306627083089355,217.05914623270564,cocoa
77,50,106,29.146740958318723,84.52406686912575,5.675070784340445,209.61465520743943,cocoa
107,47,86,29.14504596203654,76.5477223137538,5.994548680250864,198.74844540126062,cocoa
104,59,107,26.393880354504063,86.50300387583783,6.312594316331186,201.72711153771286,cocoa
98,57,103,26.393087391585503,79.94520788839567,5.596774510162278,203.39990741044437,cocoa
109,39,95,22.72492451397804,90.02321667195181,6.070275539597453,186.229054291706,cocoa
97,48,97,29.264895729764504,80.25607841385077,6.031093565558949,215.13632274376556,cocoa
106,40,95,27.479173779478483,85.46938833890574,5.9694270256230215,211.99284151248418,cocoa
91,45,106,26.8722146645408,95.066362946433,5.05539551400277,195.40939225048578,cocoa
98,46,100,25.675206648688988,91.09190917352525,6.191210189682121,224.7005157437469,cocoa
99,58,94,30.10351379324316,93.11303183937314,5.716017372018977,175.71823760953416,cocoa
92,55,92,29.007646211172126,85.20305176652457,6.4793627103912765,218.09269593994503,cocoa
96,38,95,28.723438512927263,81.58751791440442,5.872666897781932,192.55940703228993,cocoa
100,56,99,27.370003128329532,93.0505473674039,6.133636620002937,218.0676998091828,cocoa
73,58,107,28.477270969880337,89.3442091889384,6.110957325051324,192.10972924250575,vanilla
82,49,111,31.406591271322284,82.82982364417167,6.236095899616817,195.28915418123765,vanilla
102,51,107,33.14222272886544,91.43171031182494,5.573523363948528,213.22382225785344,vanilla
98,43,109,31.852422701284713,89.40995868658709,5.21287249979755,201.31228367791627,vanilla
108,46,99,33.544117795534774,81.92349492033362,6.576304910788068,190.54909004021167,vanilla
90,33,106,31.190663431808943,85.26711338339445,6.1743820485748335,204.21767680101405,vanilla
106,52,91,24.604958744889796,81.95196560366274,6.046468334264275,223.82779458272395,vanilla
103,51,96,26.003982395287355,97.42159931886779,6.292578777048273,224.7872298585948,vanilla
105,50,93,27.27744497718181,82.16611687484081,5.945681598146285,212.83099752720375,vanilla
93,48,110,26.149817456040314,93.60931726847305,6.417329385370925,187.40816096083103,vanilla
105,40,103,29.027889095846586,89.29912742315283,5.374314826885034,208.48680335099996,vanilla
109,36,111,24.226386672813437,83.91949523455018,5.9592156775882446,212.31491994216913,vanilla
104,60,101,30.953754582394343,90.53436713154076,5.561110831566329,191.26277827937966,vanilla
92,74,105,28.70665234224564,86.57647427273494,5.878726716296226,205.1179584075496,vanilla
88,58,109,26.85549984442037,74.73474856275612,5.881698459912419,233.96125130286305,vanilla
102,47,98,32.00439201631618,77.72444151161751,6.180968862668191,214.793110392316,vanilla
87,54,95,22.635121990916147,81.59576129986354,5.655440435785638,207.39699970298992,vanilla
100,50,109,29.006660380506613,82.30983788946614,5.633144868277181,185.01968105050284,vanilla
83,48,115,25.60514996154289,87.44315492534356,5.864297039313002,183.16018812177742,vanilla
95,58,113,26.660026058428432,84.310693666568,6.785685002484843,180.31638072273256,vanilla
98,48,109,31.80687761401153,82.36919152899334,5.975341811334927,190.9269674012032,vanilla
80,51,110,27.701815503663877,82.85251355796433,5.696799388995611,183.3595496146034,vanilla
110,51,102,30.644222823619536,74.99087810446102,6.064124941736197,175.8990391563215,vanilla
95,46,82,27.85479342984956,80.29029043168494,6.217531585193633,173.1177099461849,vanilla
111,60,104,26.323742057565156,83.44871637175382,6.598756755941005,194.9483978440805,vanilla
99,59,97,29.969271818947476,79.80841289153412,6.294720001318778,206.66859678204244,vanilla
88,54,99,27.662267603409934,88.25244859574728,6.163051057256458,168.73965606519982,vanilla
102,52,99,31.587399622790368,91.13183582476675,5.8105587834940176,216.64807416930518,vanilla
121,60,93,26.284821093835326,82.90055722176217,5.44424246211247,200.20615555983673,vanilla
96,50,111,27.13109329686976,80.07819504325374,5.908936716661091,217.66976786179083,vanilla
112,48,92,29.478333355185327,95.20297931127985,6.031279210877164,202.95004616773087,vanilla
92,46,112,29.231459463307033,82.17530544684332,5.939135086487997,206.9578567847866,vanilla
81,63,106,29.556090196889283,73.98585214463499,5.834651401297261,199.40829661804173,vanilla
95,40,107,27.896216291509255,87.6779949839138,5.905156731456215,208.6472163929639,vanilla
115,42,103,27.950936888772333,86.48888900787651,5.523768242630652,193.23455757262397,vanilla
112,62,102,29.89971211425799,82.96159606541595,6.595328695215536,205.8556369616556,vanilla
115,44,104,26.56538577154688,80.93575389799295,5.903261346356844,190.08060001728677,vanilla
110,49,107,27.745716083321653,93.66075670782827,5.814384906616381,205.05861282296723,vanilla
96,33,111,30.435166956435925,79.93334877707795,5.745356083728985,220.20185211865828,vanilla
92,53,97,23.38517110263632,82.62375699869709,6.718278135364455,184.74702826891007,vanilla
115,42,101,31.188854345262246,80.32057594115528,5.74595451157967,176.87495102710648,vanilla
115,41,97,29.232262837159617,81.58340807398038,5.6727725417925265,188.01494952058653,vanilla
93,45,90,29.19536226249435,85.19580786834466,6.23511524245137,208.56483728454302,vanilla
98,52,109,31.329545696724765,81.07515223299512,6.055398308084861,194.38438797876975,vanilla
88,58,96,27.522300440217794,86.08645159108761,5.947608857638866,209.13792044230746,vanilla
89,41,98,29.780927108805013,82.94423530117197,5.635460785521293,210.35725629664142,vanilla
93,53,104,31.9030784553692,93.3246052548424,5.798522126289249,211.16213963180428,vanilla
96,40,102,28.46325140110219,80.82156068790808,6.228536755673557,165.49634608659488,vanilla
96,52,105,29.284972082940595,82.92195723227455,6.32066885168599,195.37271915938916,vanilla
111,51,102,26.56704513983962,89.05250675171555,6.178586815741252,184.12499294489615,vanilla
94,44,101,27.455210183138025,87.10798301002228,6.2155480596944015,203.80644854681995,vanilla
112,45,98,30.390028996170845,83.79035266494958,5.371681050724993,186.6888335033321,vanilla
110,43,106,25.75187024110638,87.59700962111876,5.519943335658846,191.35039315861076,vanilla
97,47,112,27.552016438945262,82.58818919163372,6.2654308459063355,178.81185032253248,vanilla
